id,idII,choice_set1,treat_see1,sand_nu1,deich_nu1,bepf_nu1,ufer_nu1,ruck_nu1,steil_nu1,cost_nu1,choice1,ASC11,ASCsq1,choice_set2,treat_see2,sand_nu2,deich_nu2,bepf_nu2,ufer_nu2,ruck_nu2,steil_nu2,cost_nu2,choice2,ASC12,ASCsq2,choice_set3,treat_see3,sand_nu3,deich_nu3,bepf_nu3,ufer_nu3,ruck_nu3,steil_nu3,cost_nu3,choice3,ASC13,ASCsq3,age,genderf,northsea_SH,northsea_LS,balticsea_SH,balticsea_MV,choice
29776,18689,30,4,20,100,5,0,9,0,20,0,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,1,0,1,67,1,0,0,1,0,3
29776,20634,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,0,0,0,37,4,40,50,5,0,1,0,0,1,0,1,67,1,0,0,1,0,3
29776,20672,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,0,0,0,38,4,40,50,5,0,1,0,0,1,0,1,67,1,0,0,1,0,3
29777,33361,1,2,20,50,5,0,9,45,8,0,1,0,1,2,60,100,60,0,1,30,8,1,0,0,1,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,34265,5,2,60,100,60,0,6,30,70,1,1,0,5,2,20,50,5,0,1,45,70,0,0,0,5,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,1
29777,34398,6,2,60,100,5,0,1,45,20,1,1,0,6,2,20,50,30,0,9,45,20,0,0,0,6,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,1
29777,35272,10,2,60,100,5,0,9,0,20,0,1,0,10,2,40,150,30,0,6,30,190,1,0,0,10,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,36240,15,2,20,100,30,0,1,45,20,1,1,0,15,2,60,50,5,0,9,45,20,0,0,0,15,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,1
29777,37789,23,2,60,50,60,0,9,30,70,0,1,0,23,2,20,150,5,0,3,45,110,1,0,0,23,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,38478,26,2,60,100,30,0,1,0,8,1,1,0,26,2,20,50,60,0,9,0,8,0,0,0,26,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,1
29777,38666,27,2,20,50,30,0,9,30,35,0,1,0,27,2,60,100,30,0,1,30,35,1,0,0,27,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,38830,28,2,60,50,5,0,9,45,35,0,1,0,28,2,20,100,60,0,1,45,35,1,0,0,28,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,39250,30,2,20,100,5,0,9,0,20,0,1,0,30,2,40,150,30,0,6,30,190,1,0,0,30,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,40672,37,2,20,50,60,0,1,45,70,0,1,0,37,2,60,100,5,0,9,30,35,1,0,0,37,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,2
29777,40958,38,2,40,150,30,0,6,30,190,1,1,0,38,2,60,50,60,0,6,0,20,0,0,0,38,2,40,50,5,0,1,15,0,0,0,1,69,0,0,1,0,1,1
29778,11606,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,0,0,0,1,4,40,50,5,0,1,0,0,1,0,1,61,1,0,0,0,0,3
29778,12672,5,4,60,100,60,70,6,0,70,0,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,1,0,1,61,1,0,0,0,0,3
29778,12784,6,4,60,100,5,140,1,0,20,1,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,1
29778,13946,10,4,60,100,5,0,9,0,20,1,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,1
29778,15190,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,1,0,0,15,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,2
29778,17050,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,1,0,1,61,1,0,0,0,0,3
29778,17883,26,4,60,100,30,0,1,0,8,0,1,0,26,4,20,50,60,0,9,0,8,1,0,0,26,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,2
29778,18183,27,4,20,50,30,70,9,0,35,1,1,0,27,4,60,100,30,70,1,0,35,0,0,0,27,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,1
29778,18342,28,4,60,50,5,140,9,0,35,1,1,0,28,4,20,100,60,140,1,0,35,0,0,0,28,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,1
29778,18908,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,1
29778,20484,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,1,0,0,37,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,2
29778,20681,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,1,0,0,38,4,40,50,5,0,1,0,0,0,0,1,61,1,0,0,0,0,2
29779,11537,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,0,0,0,1,4,40,50,5,0,1,0,0,1,0,1,22,1,0,0,0,0,3
29779,12611,5,4,60,100,60,70,6,0,70,1,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29779,12820,6,4,60,100,5,140,1,0,20,0,1,0,6,4,20,50,30,140,9,0,20,1,0,0,6,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,2
29779,13800,10,4,60,100,5,0,9,0,20,1,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29779,15063,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,1,0,0,15,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,2
29779,17090,23,4,60,50,60,70,9,0,70,1,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29779,17773,26,4,60,100,30,0,1,0,8,1,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29779,18121,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,1,0,0,27,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,2
29779,18217,28,4,60,50,5,140,9,0,35,0,1,0,28,4,20,100,60,140,1,0,35,1,0,0,28,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,2
29779,18832,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29779,20482,37,4,20,50,60,140,1,0,70,1,1,0,37,4,60,100,5,70,9,0,35,0,0,0,37,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29779,20762,38,4,40,150,30,70,6,0,190,1,1,0,38,4,60,50,60,0,6,0,20,0,0,0,38,4,40,50,5,0,1,0,0,0,0,1,22,1,0,0,0,0,1
29780,33420,1,2,20,50,5,0,9,45,8,0,1,0,1,2,60,100,60,0,1,30,8,0,0,0,1,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,34211,5,2,60,100,60,0,6,30,70,0,1,0,5,2,20,50,5,0,1,45,70,0,0,0,5,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,34383,6,2,60,100,5,0,1,45,20,0,1,0,6,2,20,50,30,0,9,45,20,0,0,0,6,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,35299,10,2,60,100,5,0,9,0,20,0,1,0,10,2,40,150,30,0,6,30,190,0,0,0,10,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,36273,15,2,20,100,30,0,1,45,20,0,1,0,15,2,60,50,5,0,9,45,20,0,0,0,15,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,37825,23,2,60,50,60,0,9,30,70,0,1,0,23,2,20,150,5,0,3,45,110,0,0,0,23,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,38549,26,2,60,100,30,0,1,0,8,0,1,0,26,2,20,50,60,0,9,0,8,0,0,0,26,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,38700,27,2,20,50,30,0,9,30,35,0,1,0,27,2,60,100,30,0,1,30,35,0,0,0,27,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,38881,28,2,60,50,5,0,9,45,35,0,1,0,28,2,20,100,60,0,1,45,35,0,0,0,28,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,39177,30,2,20,100,5,0,9,0,20,0,1,0,30,2,40,150,30,0,6,30,190,0,0,0,30,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,40603,37,2,20,50,60,0,1,45,70,0,1,0,37,2,60,100,5,0,9,30,35,0,0,0,37,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29780,40807,38,2,40,150,30,0,6,30,190,0,1,0,38,2,60,50,60,0,6,0,20,0,0,0,38,2,40,50,5,0,1,15,0,1,0,1,61,1,0,0,0,1,3
29781,11693,1,4,20,50,5,140,9,0,8,1,1,0,1,4,60,100,60,70,1,0,8,0,0,0,1,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,12592,5,4,60,100,60,70,6,0,70,1,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,12828,6,4,60,100,5,140,1,0,20,0,1,0,6,4,20,50,30,140,9,0,20,1,0,0,6,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,2
29781,13865,10,4,60,100,5,0,9,0,20,1,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,15164,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,1,0,0,15,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,2
29781,17000,23,4,60,50,60,70,9,0,70,1,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,17861,26,4,60,100,30,0,1,0,8,1,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,17994,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,1,0,0,27,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,2
29781,18410,28,4,60,50,5,140,9,0,35,1,1,0,28,4,20,100,60,140,1,0,35,0,0,0,28,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,18826,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,1
29781,20508,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,1,0,0,37,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,2
29781,20760,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,1,0,0,38,4,40,50,5,0,1,0,0,0,0,1,60,0,1,0,0,1,2
29782,11574,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,0,0,0,1,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,12544,5,4,60,100,60,70,6,0,70,0,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,12825,6,4,60,100,5,140,1,0,20,0,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,13793,10,4,60,100,5,0,9,0,20,0,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,15105,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,0,0,0,15,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,17039,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,17853,26,4,60,100,30,0,1,0,8,0,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,18047,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,0,0,0,27,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,18204,28,4,60,50,5,140,9,0,35,0,1,0,28,4,20,100,60,140,1,0,35,0,0,0,28,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,18717,30,4,20,100,5,0,9,0,20,0,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,20486,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,0,0,0,37,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29782,20743,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,0,0,0,38,4,40,50,5,0,1,0,0,1,0,1,61,0,0,0,0,0,3
29783,11651,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,0,0,0,1,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,12555,5,4,60,100,60,70,6,0,70,0,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,12812,6,4,60,100,5,140,1,0,20,0,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,13873,10,4,60,100,5,0,9,0,20,0,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,15195,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,0,0,0,15,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,17035,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,17826,26,4,60,100,30,0,1,0,8,0,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,18053,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,0,0,0,27,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,18414,28,4,60,50,5,140,9,0,35,0,1,0,28,4,20,100,60,140,1,0,35,0,0,0,28,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,18756,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,71,0,1,0,0,1,1
29783,20480,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,0,0,0,37,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29783,20748,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,0,0,0,38,4,40,50,5,0,1,0,0,1,0,1,71,0,1,0,0,1,3
29784,11751,1,4,20,50,5,140,9,0,8,1,1,0,1,4,60,100,60,70,1,0,8,0,0,0,1,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,12586,5,4,60,100,60,70,6,0,70,1,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,12977,6,4,60,100,5,140,1,0,20,1,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,13794,10,4,60,100,5,0,9,0,20,1,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,15071,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,1,0,0,15,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,2
29784,17051,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,1,0,0,23,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,2
29784,17820,26,4,60,100,30,0,1,0,8,1,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,18114,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,1,0,0,27,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,2
29784,18234,28,4,60,50,5,140,9,0,35,1,1,0,28,4,20,100,60,140,1,0,35,0,0,0,28,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,18810,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,1
29784,20457,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,1,0,0,37,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,2
29784,20796,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,1,0,0,38,4,40,50,5,0,1,0,0,0,0,1,18,0,0,0,0,0,2
29786,33384,1,2,20,50,5,0,9,45,8,0,1,0,1,2,60,100,60,0,1,30,8,1,0,0,1,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,2
29786,34164,5,2,60,100,60,0,6,30,70,0,1,0,5,2,20,50,5,0,1,45,70,0,0,0,5,2,40,50,5,0,1,15,0,1,0,1,46,0,0,1,0,0,3
29786,34386,6,2,60,100,5,0,1,45,20,1,1,0,6,2,20,50,30,0,9,45,20,0,0,0,6,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,1
29786,35204,10,2,60,100,5,0,9,0,20,1,1,0,10,2,40,150,30,0,6,30,190,0,0,0,10,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,1
29786,36173,15,2,20,100,30,0,1,45,20,1,1,0,15,2,60,50,5,0,9,45,20,0,0,0,15,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,1
29786,37862,23,2,60,50,60,0,9,30,70,0,1,0,23,2,20,150,5,0,3,45,110,0,0,0,23,2,40,50,5,0,1,15,0,1,0,1,46,0,0,1,0,0,3
29786,38422,26,2,60,100,30,0,1,0,8,1,1,0,26,2,20,50,60,0,9,0,8,0,0,0,26,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,1
29786,38619,27,2,20,50,30,0,9,30,35,0,1,0,27,2,60,100,30,0,1,30,35,1,0,0,27,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,2
29786,38860,28,2,60,50,5,0,9,45,35,0,1,0,28,2,20,100,60,0,1,45,35,0,0,0,28,2,40,50,5,0,1,15,0,1,0,1,46,0,0,1,0,0,3
29786,39334,30,2,20,100,5,0,9,0,20,1,1,0,30,2,40,150,30,0,6,30,190,0,0,0,30,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,1
29786,40576,37,2,20,50,60,0,1,45,70,0,1,0,37,2,60,100,5,0,9,30,35,0,0,0,37,2,40,50,5,0,1,15,0,1,0,1,46,0,0,1,0,0,3
29786,40956,38,2,40,150,30,0,6,30,190,0,1,0,38,2,60,50,60,0,6,0,20,1,0,0,38,2,40,50,5,0,1,15,0,0,0,1,46,0,0,1,0,0,2
29787,11637,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,1,0,0,1,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29787,12534,5,4,60,100,60,70,6,0,70,0,1,0,5,4,20,50,5,140,1,0,70,1,0,0,5,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29787,12847,6,4,60,100,5,140,1,0,20,1,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,1
29787,13887,10,4,60,100,5,0,9,0,20,1,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,1
29787,14990,15,4,20,100,30,140,1,0,20,0,1,0,15,4,60,50,5,140,9,0,20,1,0,0,15,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29787,17200,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,1,0,1,70,0,0,1,0,0,3
29787,17903,26,4,60,100,30,0,1,0,8,1,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,1
29787,18005,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,1,0,0,27,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29787,18214,28,4,60,50,5,140,9,0,35,0,1,0,28,4,20,100,60,140,1,0,35,1,0,0,28,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29787,18738,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,1
29787,20533,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,1,0,0,37,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29787,20867,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,1,0,0,38,4,40,50,5,0,1,0,0,0,0,1,70,0,0,1,0,0,2
29788,11627,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,1,0,0,1,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,12523,5,4,60,100,60,70,6,0,70,1,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,1
29788,12894,6,4,60,100,5,140,1,0,20,1,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,1
29788,13798,10,4,60,100,5,0,9,0,20,0,1,0,10,4,40,150,30,70,6,0,190,1,0,0,10,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,15050,15,4,20,100,30,140,1,0,20,1,1,0,15,4,60,50,5,140,9,0,20,0,0,0,15,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,1
29788,16993,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,1,0,0,23,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,17854,26,4,60,100,30,0,1,0,8,1,1,0,26,4,20,50,60,0,9,0,8,0,0,0,26,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,1
29788,18186,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,1,0,0,27,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,18322,28,4,60,50,5,140,9,0,35,0,1,0,28,4,20,100,60,140,1,0,35,1,0,0,28,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,18726,30,4,20,100,5,0,9,0,20,0,1,0,30,4,40,150,30,70,6,0,190,1,0,0,30,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,20489,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,1,0,0,37,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,2
29788,20752,38,4,40,150,30,70,6,0,190,1,1,0,38,4,60,50,60,0,6,0,20,0,0,0,38,4,40,50,5,0,1,0,0,0,0,1,64,0,1,0,0,0,1
29789,11671,1,4,20,50,5,140,9,0,8,0,1,0,1,4,60,100,60,70,1,0,8,1,0,0,1,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,2
29789,12653,5,4,60,100,60,70,6,0,70,0,1,0,5,4,20,50,5,140,1,0,70,0,0,0,5,4,40,50,5,0,1,0,0,1,0,1,62,1,1,0,1,0,3
29789,12880,6,4,60,100,5,140,1,0,20,0,1,0,6,4,20,50,30,140,9,0,20,0,0,0,6,4,40,50,5,0,1,0,0,1,0,1,62,1,1,0,1,0,3
29789,13940,10,4,60,100,5,0,9,0,20,1,1,0,10,4,40,150,30,70,6,0,190,0,0,0,10,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,1
29789,15008,15,4,20,100,30,140,1,0,20,1,1,0,15,4,60,50,5,140,9,0,20,0,0,0,15,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,1
29789,16992,23,4,60,50,60,70,9,0,70,0,1,0,23,4,20,150,5,140,3,0,110,0,0,0,23,4,40,50,5,0,1,0,0,1,0,1,62,1,1,0,1,0,3
29789,17707,26,4,60,100,30,0,1,0,8,0,1,0,26,4,20,50,60,0,9,0,8,1,0,0,26,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,2
29789,18109,27,4,20,50,30,70,9,0,35,0,1,0,27,4,60,100,30,70,1,0,35,1,0,0,27,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,2
29789,18397,28,4,60,50,5,140,9,0,35,0,1,0,28,4,20,100,60,140,1,0,35,0,0,0,28,4,40,50,5,0,1,0,0,1,0,1,62,1,1,0,1,0,3
29789,18771,30,4,20,100,5,0,9,0,20,1,1,0,30,4,40,150,30,70,6,0,190,0,0,0,30,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,1
29789,20567,37,4,20,50,60,140,1,0,70,0,1,0,37,4,60,100,5,70,9,0,35,1,0,0,37,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,2
29789,20750,38,4,40,150,30,70,6,0,190,0,1,0,38,4,60,50,60,0,6,0,20,1,0,0,38,4,40,50,5,0,1,0,0,0,0,1,62,1,1,0,1,0,2
29790,33582,2,2,40,150,30,0,3,45,110,0,1,0,2,2,60,150,30,0,6,0,70,1,0,0,2,2,40,50,5,0,1,15,0,0,0,1,59,0,1,1,1,0,2
29790,34812,8,2,60,100,5,0,9,0,8,1,1,0,8,2,20,50,60,0,1,30,20,0,0,0,8,2,40,50,5,0,1,15,0,0,0,1,59,0,1,1,1,0,1
